LAMMPS CONFIG FILE

  3000 atoms
  0 bonds
  0 angles

6 atom types  0 bond types
  0 angle types

  -50  50 xlo xhi
  -50  50 ylo yhi
  -50  50 zlo zhi

Masses

  1 1.0
  2 1.0
  3 1.0
  4 1.0
  5 1.0
  6 1.0

Atoms

  1 1 2 9.99487 14.4859990896 11.6932116552 39.8750162244
  2 1 3 -0.00537 14.8319990896 11.3652116552 40.0260162244
  3 1 1 0.0 15.1779990896 11.0372116552 40.1770162244
  4 1 1 0.0 15.5239990896 10.7092116552 40.3280162244
  5 1 3 -0.00537 15.8699990896 10.3812116552 40.4790162244
  6 1 1 0.0 16.2159990896 10.0532116552 40.6300162244
  7 1 1 0.0 16.5619990896 9.72521165517 40.7810162244
  8 1 3 -0.00537 16.9079990896 9.39721165517 40.9320162244
  9 1 1 0.0 17.2539990896 9.06921165517 41.0830162244
  10 1 1 0.0 17.5999990896 8.74121165517 41.2340162244
  11 1 3 -0.00537 17.9459990896 8.41321165517 41.3850162244
  12 1 1 0.0 18.2919990896 8.08521165517 41.5360162244
  13 1 4 -9.99475 18.6379990896 7.75721165517 41.6870162244
  14 1 5 9.99355 18.9839990896 7.42921165517 41.8380162244
  15 1 1 0.0 19.3299990896 7.10121165517 41.9890162244
  16 1 1 0.0 19.6759990896 6.77321165517 42.1400162244
  17 1 3 -0.00537 20.0219990896 6.44521165517 42.2910162244
  18 1 1 0.0 20.3679990896 6.11721165517 42.4420162244
  19 1 1 0.0 20.7139990896 5.78921165517 42.5930162244
  20 1 3 -0.00537 21.0599990896 5.46121165517 42.7440162244
  21 1 1 0.0 21.4059990896 5.13321165517 42.8950162244
  22 1 1 0.0 21.7519990896 4.80521165517 43.0460162244
  23 1 3 -0.00537 22.0979990896 4.47721165517 43.1970162244
  24 1 1 0.0 22.4439990896 4.14921165517 43.3480162244
  25 1 1 0.0 22.7899990896 3.82121165517 43.4990162244
  26 1 3 -0.00537 23.1359990896 3.49321165517 43.6500162244
  27 1 1 0.0 23.4819990896 3.16521165517 43.8010162244
  28 1 1 0.0 23.8279990896 2.83721165517 43.9520162244
  29 1 3 -0.00537 24.1739990896 2.50921165517 44.1030162244
  30 1 6 -9.9999 24.5199990896 2.18121165517 44.2540162244
  31 2 2 9.99487 -25.3111334224 -8.76903658678 11.9207748751
  32 2 3 -0.00537 -24.8821334224 -8.88303658678 12.1517748751
  33 2 1 0.0 -24.4531334224 -8.99703658678 12.3827748751
  34 2 1 0.0 -24.0241334224 -9.11103658678 12.6137748751
  35 2 3 -0.00537 -23.5951334224 -9.22503658678 12.8447748751
  36 2 1 0.0 -23.1661334224 -9.33903658678 13.0757748751
  37 2 1 0.0 -22.7371334224 -9.45303658678 13.3067748751
  38 2 3 -0.00537 -22.3081334224 -9.56703658678 13.5377748751
  39 2 1 0.0 -21.8791334224 -9.68103658678 13.7687748751
  40 2 1 0.0 -21.4501334224 -9.79503658678 13.9997748751
  41 2 3 -0.00537 -21.0211334224 -9.90903658678 14.2307748751
  42 2 1 0.0 -20.5921334224 -10.0230365868 14.4617748751
  43 2 4 -9.99475 -20.1631334224 -10.1370365868 14.6927748751
  44 2 5 9.99355 -19.7341334224 -10.2510365868 14.9237748751
  45 2 1 0.0 -19.3051334224 -10.3650365868 15.1547748751
  46 2 1 0.0 -18.8761334224 -10.4790365868 15.3857748751
  47 2 3 -0.00537 -18.4471334224 -10.5930365868 15.6167748751
  48 2 1 0.0 -18.0181334224 -10.7070365868 15.8477748751
